Bright Pixel (ADU),Bias Shift (ADU),RAFTNAME,LSST_NUM,RUNNUM,EXTNAME,IMAGETAG,Filename
20474.0,1.3882634390266624,LCA-11021_RTM-011,ITL-3800C-034,13051,Segment15,affc715f8456b82f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000089/MC_C_20211117_000089_R01_S10.fits
21122.0,2.8209457978604684,LCA-11021_RTM-011,ITL-3800C-034,13051,Segment16,affc715f8456b82f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000089/MC_C_20211117_000089_R01_S10.fits
25440.0,2.5186968396760507,LCA-11021_RTM-011,ITL-3800C-034,13051,Segment17,affc715f8456b82f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000089/MC_C_20211117_000089_R01_S10.fits
23489.0,1.3661674637208094,LCA-11021_RTM-013,ITL-3800C-261,13051,Segment11,affc715f8456b82f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000089/MC_C_20211117_000089_R02_S01.fits
25060.0,2.0188740592104018,LCA-11021_RTM-023,ITL-3800C-377,13047,Segment16,c88fffe775abf544,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000026/MC_C_20211117_000026_R10_S20.fits
26822.0,4.336282114408348,LCA-11021_RTM-020,E2V-CCD250-359,13047,Segment05,c88fffe775abf544,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000026/MC_C_20211117_000026_R11_S02.fits
26773.0,2.587972190348582,LCA-11021_RTM-020,E2V-CCD250-359,13047,Segment03,c88fffe775abf544,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000026/MC_C_20211117_000026_R11_S02.fits
21118.0,1.9107248110519097,LCA-11021_RTM-011,ITL-3800C-034,13047,Segment16,c88fffe775abf544,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000026/MC_C_20211117_000026_R01_S10.fits
26978.0,2.568475228732559,LCA-11021_RTM-020,E2V-CCD250-359,13053,Segment06,e15e08241210461e,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000106/MC_C_20211117_000106_R11_S02.fits
26825.0,3.5928687380278403,LCA-11021_RTM-020,E2V-CCD250-359,13053,Segment05,e15e08241210461e,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000106/MC_C_20211117_000106_R11_S02.fits
26775.0,3.0391475814568425,LCA-11021_RTM-020,E2V-CCD250-359,13053,Segment03,e15e08241210461e,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000106/MC_C_20211117_000106_R11_S02.fits
26633.0,3.133236474169315,LCA-11021_RTM-006,E2V-CCD250-217,13053,Segment13,e15e08241210461e,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000106/MC_C_20211117_000106_R14_S22.fits
26799.0,2.0034845458046635,LCA-11021_RTM-011,ITL-3800C-164,13053,Segment07,e15e08241210461e,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000106/MC_C_20211117_000106_R01_S20.fits
26088.0,3.5457431341956944,LCA-11021_RTM-017,ITL-3800C-454,13053,Segment17,e15e08241210461e,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000106/MC_C_20211117_000106_R03_S11.fits
24528.0,6.3830138343583345,LCA-11021_RTM-021,ITL-3800C-355,13053,Segment16,e15e08241210461e,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000106/MC_C_20211117_000106_R41_S02.fits
26123.0,1.3378717185743945,LCA-11021_RTM-021,ITL-3800C-355,13053,Segment17,e15e08241210461e,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000106/MC_C_20211117_000106_R41_S02.fits
26644.0,2.135482137875612,LCA-11021_RTM-006,E2V-CCD250-190,13049,Segment10,8c86bd8c4e797d88,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000048/MC_C_20211117_000048_R14_S12.fits
25829.0,1.6286563805742933,LCA-11021_RTM-023,ITL-3800C-377,13049,Segment10,8c86bd8c4e797d88,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000048/MC_C_20211117_000048_R10_S20.fits
23348.0,1.8113450268297298,LCA-11021_RTM-023,ITL-3800C-377,13049,Segment12,8c86bd8c4e797d88,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000048/MC_C_20211117_000048_R10_S20.fits
26438.0,1.7429062108995252,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment13,8c86bd8c4e797d88,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000048/MC_C_20211117_000048_R11_S02.fits
26826.0,3.6307892685774084,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment05,8c86bd8c4e797d88,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000048/MC_C_20211117_000048_R11_S02.fits
26683.0,3.313726169174108,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment04,8c86bd8c4e797d88,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000048/MC_C_20211117_000048_R11_S02.fits
26440.0,1.771104990893043,LCA-11021_RTM-020,E2V-CCD250-359,13054,Segment13,873c6f0c0561ba0c,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000155/MC_C_20211117_000155_R11_S02.fits
26984.0,2.5562739246849357,LCA-11021_RTM-020,E2V-CCD250-359,13054,Segment06,873c6f0c0561ba0c,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000155/MC_C_20211117_000155_R11_S02.fits
26826.0,3.2622622941464074,LCA-11021_RTM-020,E2V-CCD250-359,13054,Segment05,873c6f0c0561ba0c,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000155/MC_C_20211117_000155_R11_S02.fits
26774.0,3.023886911028866,LCA-11021_RTM-020,E2V-CCD250-359,13054,Segment03,873c6f0c0561ba0c,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000155/MC_C_20211117_000155_R11_S02.fits
24533.0,5.526285116275551,LCA-11021_RTM-021,ITL-3800C-355,13054,Segment16,873c6f0c0561ba0c,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000155/MC_C_20211117_000155_R41_S02.fits
26659.0,2.559549244220123,LCA-11021_RTM-006,E2V-CCD250-190,13054,Segment10,873c6f0c0561ba0c,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000155/MC_C_20211117_000155_R14_S12.fits
23145.0,2.7788430382653377,LCA-11021_RTM-018,ITL-3800C-510,13054,Segment14,873c6f0c0561ba0c,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000155/MC_C_20211117_000155_R42_S21.fits
59828.0,0.8898899669522224,LCA-11021_RTM-021,ITL-3800C-161,13047,Segment06,a9e4836432dc2f4e,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000037/MC_C_20211117_000037_R41_S21.fits
63306.0,1.3836625712734356,LCA-11021_RTM-014,ITL-3800C-427,13047,Segment05,a9e4836432dc2f4e,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000037/MC_C_20211117_000037_R20_S02.fits
52855.0,2.1728290801653967,LCA-11021_RTM-011,ITL-3800C-083,13047,Segment10,a9e4836432dc2f4e,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000037/MC_C_20211117_000037_R01_S00.fits
62452.0,2.650445985104401,LCA-11021_RTM-021,ITL-3800C-355,13047,Segment16,a9e4836432dc2f4e,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000037/MC_C_20211117_000037_R41_S02.fits
59224.0,2.2608721611627423,LCA-11021_RTM-022,ITL-3800C-203,13047,Segment03,a9e4836432dc2f4e,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000037/MC_C_20211117_000037_R43_S11.fits
69190.0,1.400069881634073,LCA-11021_RTM-020,E2V-CCD250-359,13047,Segment06,a9e4836432dc2f4e,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000037/MC_C_20211117_000037_R11_S02.fits
26139.0,1.228330260041155,LCA-11021_RTM-013,ITL-3800C-423,13051,Segment17,b9d0eb0811f8821f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000083/MC_C_20211117_000083_R02_S20.fits
24340.0,0.9592222108337112,LCA-11021_RTM-018,ITL-3800C-140,13051,Segment10,b9d0eb0811f8821f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000083/MC_C_20211117_000083_R42_S01.fits
26795.0,0.90858703322817,LCA-11021_RTM-008,E2V-CCD250-189,13051,Segment16,b9d0eb0811f8821f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000083/MC_C_20211117_000083_R34_S21.fits
24690.0,1.4785971324581573,LCA-11021_RTM-011,ITL-3800C-231,13051,Segment10,b9d0eb0811f8821f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000083/MC_C_20211117_000083_R01_S22.fits
26823.0,4.329970907193075,LCA-11021_RTM-020,E2V-CCD250-359,13053,Segment05,7b786a01c73114f5,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000122/MC_C_20211117_000122_R11_S02.fits
24537.0,2.8817498400338213,LCA-11021_RTM-021,ITL-3800C-355,13053,Segment16,7b786a01c73114f5,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000122/MC_C_20211117_000122_R41_S02.fits
24684.0,0.9441480129324635,LCA-11021_RTM-014,ITL-3800C-427,13053,Segment00,7b786a01c73114f5,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000122/MC_C_20211117_000122_R20_S02.fits
24905.0,0.904248164618455,LCA-11021_RTM-011,ITL-3800C-083,13049,Segment00,ad03f3e94483d6fd,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000060/MC_C_20211117_000060_R01_S00.fits
26825.0,3.9919690846409024,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment05,ad03f3e94483d6fd,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000060/MC_C_20211117_000060_R11_S02.fits
26681.0,2.29582223869287,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment04,ad03f3e94483d6fd,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000060/MC_C_20211117_000060_R11_S02.fits
26773.0,2.6387848947478902,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment03,ad03f3e94483d6fd,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000060/MC_C_20211117_000060_R11_S02.fits
26659.0,2.2993275765018,LCA-11021_RTM-006,E2V-CCD250-190,13049,Segment10,ad03f3e94483d6fd,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000060/MC_C_20211117_000060_R14_S12.fits
24316.0,1.446082373680323,LCA-11021_RTM-023,ITL-3800C-377,13049,Segment11,ad03f3e94483d6fd,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000060/MC_C_20211117_000060_R10_S20.fits
24255.0,0.9249835764291688,LCA-11021_RTM-022,ITL-3800C-076,13049,Segment10,b6cf9b0cd0b28bff,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000064/MC_C_20211117_000064_R43_S22.fits
24532.0,3.4039563317642805,LCA-11021_RTM-021,ITL-3800C-355,13049,Segment16,b6cf9b0cd0b28bff,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000064/MC_C_20211117_000064_R41_S02.fits
27004.0,1.6067429744579171,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment14,b6cf9b0cd0b28bff,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000064/MC_C_20211117_000064_R11_S02.fits
26826.0,3.5661260559140215,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment05,b6cf9b0cd0b28bff,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000064/MC_C_20211117_000064_R11_S02.fits
26683.0,1.822920602362252,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment04,b6cf9b0cd0b28bff,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000064/MC_C_20211117_000064_R11_S02.fits
26775.0,2.4339531694698784,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment03,b6cf9b0cd0b28bff,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000064/MC_C_20211117_000064_R11_S02.fits
26855.0,2.438096947828683,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment02,b6cf9b0cd0b28bff,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000064/MC_C_20211117_000064_R11_S02.fits
25828.0,1.720107583893381,LCA-11021_RTM-023,ITL-3800C-377,13049,Segment10,b6cf9b0cd0b28bff,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000064/MC_C_20211117_000064_R10_S20.fits
24316.0,2.1411810261377857,LCA-11021_RTM-023,ITL-3800C-377,13049,Segment11,b6cf9b0cd0b28bff,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000064/MC_C_20211117_000064_R10_S20.fits
23346.0,2.0786078738140654,LCA-11021_RTM-023,ITL-3800C-377,13049,Segment12,b6cf9b0cd0b28bff,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000064/MC_C_20211117_000064_R10_S20.fits
22727.0,2.6429040338213245,LCA-11021_RTM-023,ITL-3800C-377,13049,Segment13,b6cf9b0cd0b28bff,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000064/MC_C_20211117_000064_R10_S20.fits
25061.0,1.6240204222081573,LCA-11021_RTM-023,ITL-3800C-377,13049,Segment16,b6cf9b0cd0b28bff,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000064/MC_C_20211117_000064_R10_S20.fits
23270.0,1.0864555213695173,LCA-11021_RTM-023,ITL-3800C-377,13049,Segment03,b6cf9b0cd0b28bff,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000064/MC_C_20211117_000064_R10_S20.fits
26659.0,2.165344119547335,LCA-11021_RTM-006,E2V-CCD250-190,13049,Segment10,b6cf9b0cd0b28bff,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000064/MC_C_20211117_000064_R14_S12.fits
27881.0,3.277302095958223,LCA-11021_RTM-020,E2V-CCD250-359,13053,Segment06,c12221950903b6e7,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000130/MC_C_20211117_000130_R11_S02.fits
27731.0,3.5510815272390044,LCA-11021_RTM-020,E2V-CCD250-359,13053,Segment05,c12221950903b6e7,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000130/MC_C_20211117_000130_R11_S02.fits
27584.0,3.57403459841344,LCA-11021_RTM-020,E2V-CCD250-359,13053,Segment04,c12221950903b6e7,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000130/MC_C_20211117_000130_R11_S02.fits
27749.0,2.449477043112996,LCA-11021_RTM-020,E2V-CCD250-359,13053,Segment02,c12221950903b6e7,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000130/MC_C_20211117_000130_R11_S02.fits
27592.0,2.9247405559925395,LCA-11021_RTM-006,E2V-CCD250-190,13053,Segment07,c12221950903b6e7,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000130/MC_C_20211117_000130_R14_S12.fits
27246.0,1.2827198793202383,LCA-11021_RTM-019,E2V-CCD250-346,13053,Segment12,c12221950903b6e7,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000130/MC_C_20211117_000130_R13_S22.fits
25349.0,3.5953241088103263,LCA-11021_RTM-021,ITL-3800C-355,13053,Segment16,c12221950903b6e7,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000130/MC_C_20211117_000130_R41_S02.fits
27022.0,1.1341772876951193,LCA-11021_RTM-017,ITL-3800C-432,13047,Segment00,19954e6a1d00e81f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000034/MC_C_20211117_000034_R03_S10.fits
27910.0,0.7705374531436625,LCA-11021_RTM-016,E2V-CCD250-302,13047,Segment02,19954e6a1d00e81f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000034/MC_C_20211117_000034_R24_S02.fits
25363.0,3.351330767900481,LCA-11021_RTM-021,ITL-3800C-355,13047,Segment16,19954e6a1d00e81f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000034/MC_C_20211117_000034_R41_S02.fits
27403.0,1.7075413561569537,LCA-11021_RTM-020,E2V-CCD250-359,13047,Segment13,19954e6a1d00e81f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000034/MC_C_20211117_000034_R11_S02.fits
28585.0,3.832542125749969,LCA-11021_RTM-020,E2V-CCD250-359,13047,Segment05,19954e6a1d00e81f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000034/MC_C_20211117_000034_R11_S02.fits
27656.0,2.5344183355340824,LCA-11021_RTM-020,E2V-CCD250-359,13047,Segment03,19954e6a1d00e81f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000034/MC_C_20211117_000034_R11_S02.fits
27900.0,2.9847100077554263,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment06,df1856386e1ec20c,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000189/MC_C_20211117_000189_R11_S02.fits
27729.0,3.4534852285658277,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment05,df1856386e1ec20c,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000189/MC_C_20211117_000189_R11_S02.fits
27613.0,2.4225278040783915,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment04,df1856386e1ec20c,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000189/MC_C_20211117_000189_R11_S02.fits
27669.0,1.471439296013362,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment03,df1856386e1ec20c,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000189/MC_C_20211117_000189_R11_S02.fits
27744.0,1.9318411807205258,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment02,df1856386e1ec20c,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000189/MC_C_20211117_000189_R11_S02.fits
26989.0,1.0626412735976922,LCA-11021_RTM-010,E2V-CCD250-273,13049,Segment00,bb7fdd353f013712,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000056/MC_C_20211117_000056_R33_S10.fits
26979.0,2.789101926076907,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment06,bb7fdd353f013712,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000056/MC_C_20211117_000056_R11_S02.fits
26823.0,3.6695387675967077,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment05,bb7fdd353f013712,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000056/MC_C_20211117_000056_R11_S02.fits
27203.0,0.9993046508578022,LCA-11021_RTM-005,E2V-CCD250-220,13049,Segment00,bb7fdd353f013712,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000056/MC_C_20211117_000056_R23_S00.fits
23912.0,1.4453913372194358,LCA-11021_RTM-023,ITL-3800C-377,13049,Segment05,bb7fdd353f013712,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000056/MC_C_20211117_000056_R10_S20.fits
26088.0,1.8120437740864022,LCA-11021_RTM-017,ITL-3800C-454,13049,Segment17,bb7fdd353f013712,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000056/MC_C_20211117_000056_R03_S11.fits
23506.0,2.7796387640467897,LCA-11021_RTM-013,ITL-3800C-261,13049,Segment11,bb7fdd353f013712,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000056/MC_C_20211117_000056_R02_S01.fits
26815.0,2.5159750091270627,LCA-11021_RTM-006,E2V-CCD250-190,13055,Segment03,ab0aebd04013c69c,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000182/MC_C_20211117_000182_R14_S12.fits
27004.0,1.2635572661626766,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment14,ab0aebd04013c69c,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000182/MC_C_20211117_000182_R11_S02.fits
26826.0,3.2667254546035482,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment05,ab0aebd04013c69c,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000182/MC_C_20211117_000182_R11_S02.fits
26686.0,4.6946881862543455,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment04,ab0aebd04013c69c,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000182/MC_C_20211117_000182_R11_S02.fits
26858.0,2.01147733740193,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment02,ab0aebd04013c69c,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000182/MC_C_20211117_000182_R11_S02.fits
24529.0,3.760949433964912,LCA-11021_RTM-021,ITL-3800C-355,13055,Segment16,ab0aebd04013c69c,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000182/MC_C_20211117_000182_R41_S02.fits
203885.0,1.3885639793096294,LCA-11021_RTM-005,E2V-CCD250-165,13055,Segment13,ab0aebd04013c69c,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000182/MC_C_20211117_000182_R23_S10.fits
28046.0,0.8586572915466409,LCA-11021_RTM-020,E2V-CCD250-363,13047,Segment00,f94a2b52a2a214ea,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000032/MC_C_20211117_000032_R11_S12.fits
27885.0,3.357342164248287,LCA-11021_RTM-020,E2V-CCD250-359,13047,Segment06,f94a2b52a2a214ea,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000032/MC_C_20211117_000032_R11_S02.fits
27731.0,3.7420776628693817,LCA-11021_RTM-020,E2V-CCD250-359,13047,Segment05,f94a2b52a2a214ea,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000032/MC_C_20211117_000032_R11_S02.fits
27581.0,3.0381257852414705,LCA-11021_RTM-020,E2V-CCD250-359,13047,Segment04,f94a2b52a2a214ea,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000032/MC_C_20211117_000032_R11_S02.fits
27667.0,2.48334155901949,LCA-11021_RTM-020,E2V-CCD250-359,13047,Segment03,f94a2b52a2a214ea,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000032/MC_C_20211117_000032_R11_S02.fits
27746.0,2.1324443345402564,LCA-11021_RTM-020,E2V-CCD250-359,13047,Segment02,f94a2b52a2a214ea,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000032/MC_C_20211117_000032_R11_S02.fits
25337.0,4.543098953442811,LCA-11021_RTM-021,ITL-3800C-355,13047,Segment16,f94a2b52a2a214ea,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000032/MC_C_20211117_000032_R41_S02.fits
25323.0,5.672054826461486,LCA-11021_RTM-021,ITL-3800C-355,13047,Segment16,f94a2b52a2a214ea,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000032/MC_C_20211117_000032_R41_S02.fits
24527.0,4.901998309812699,LCA-11021_RTM-021,ITL-3800C-355,13049,Segment16,d646d4735b4994,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000047/MC_C_20211117_000047_R41_S02.fits
24527.0,5.088760988836505,LCA-11021_RTM-021,ITL-3800C-355,13049,Segment16,d646d4735b4994,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000047/MC_C_20211117_000047_R41_S02.fits
